ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
25618,Emma Davies (-Jones),F,25.0,177.0,66.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",
25618,Emma Davies (-Jones),F,25.0,177.0,66.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Cycling,Cycling Women's Points Race,
25626,"Jacqueline ""Jackie"" Davies (-Gunn)",F,24.0,162.0,70.0,Great Britain-2,GBR,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Women's Two,
25626,"Jacqueline ""Jackie"" Davies (-Gunn)",F,28.0,162.0,70.0,Great Britain,GBR,2006 Winter,2006,Winter,Torino,Bobsleigh,Bobsleigh Women's Two,
25630,Joanne Davies,F,28.0,160.0,58.0,Great Britain-1,GBR,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Women's Doubles,
25645,Samantha Dawn Davies (-Clayton),F,20.0,157.0,52.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 200 metres,
25645,Samantha Dawn Davies (-Clayton),F,20.0,157.0,52.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,
25646,"Sharron Elizabeth Davies (-Crisp, -Redmond, -Kingston)",F,29.0,180.0,67.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 200 metres Individual Medley,
25646,"Sharron Elizabeth Davies (-Crisp, -Redmond, -Kingston)",F,29.0,180.0,67.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 400 metres Individual Medley,
25655,Paul R. Davies-Hale,M,30.0,176.0,60.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Marathon,
25702,Jonathan Davis,M,27.0,185.0,75.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Foil, Team",
25702,Jonathan Davis,M,31.0,185.0,75.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Foil, Individual",
25702,Jonathan Davis,M,31.0,185.0,75.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Foil, Team",
25710,Malachi John Davis,M,26.0,183.0,79.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 400 metres,
25710,Malachi John Davis,M,26.0,183.0,79.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 400 metres Relay,
25737,John Davison,M,34.0,180.0,74.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Men's Skeet,
25740,Richard John Davison,M,44.0,173.0,74.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Individual",
25740,Richard John Davison,M,44.0,173.0,74.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Team",
25740,Richard John Davison,M,48.0,173.0,74.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Dressage, Individual",
25740,Richard John Davison,M,48.0,173.0,74.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Dressage, Team",
25788,Angela Jane Dawson,F,20.0,158.0,54.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",
25819,"John Anthony ""Tony"" Day",M,23.0,186.0,70.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 400 metres Freestyle,
25819,"John Anthony ""Tony"" Day",M,23.0,186.0,70.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Swimming,"Swimming Men's 1,500 metres Freestyle",
26275,"Thomas ""Tom"" De La Hunty",M,31.0,181.0,90.0,Great Britain-1,GBR,1988 Winter,1988,Winter,Calgary,Bobsleigh,Bobsleigh Men's Two,
26275,"Thomas ""Tom"" De La Hunty",M,31.0,181.0,90.0,Great Britain-2,GBR,1988 Winter,1988,Winter,Calgary,Bobsleigh,Bobsleigh Men's Four,
26558,Claire Elizabeth de Pourtales (-Hughes),F,22.0,172.0,67.0,Great Britain,GBR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Slalom,
26558,Claire Elizabeth de Pourtales (-Hughes),F,22.0,172.0,67.0,Great Britain,GBR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Combined,
26822,Jared Mark Deacon,M,24.0,185.0,77.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,
26831,John Deakin,M,27.0,174.0,,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Fours,
26833,Joanne Cara Deakins,F,19.0,168.0,62.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Backstroke,
26833,Joanne Cara Deakins,F,19.0,168.0,62.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 200 metres Backstroke,
26833,Joanne Cara Deakins,F,19.0,168.0,62.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
27184,Mark Delaney,M,28.0,180.0,78.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Canadian Singles, Slalom",
27516,"Nicholas Charles ""Nick"" Dempsey",M,20.0,180.0,71.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Men's Windsurfer,
27516,"Nicholas Charles ""Nick"" Dempsey",M,23.0,180.0,71.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Sailing,Sailing Men's Windsurfer,Bronze
27619,"Robert Neil ""Rob"" Denmark",M,23.0,174.0,60.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Men's 5,000 metres",
27619,"Robert Neil ""Rob"" Denmark",M,31.0,174.0,60.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 10,000 metres",
27636,Simon John Dennis,M,24.0,200.0,95.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Gold
27936,"Michael ""Mike"" Deveney",M,22.0,165.0,54.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Bantamweight,
27963,Jonno Devlin,M,28.0,194.0,99.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,
27966,Marlon Ronald Devonish,M,24.0,183.0,76.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,
27966,Marlon Ronald Devonish,M,24.0,183.0,76.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,
27966,Marlon Ronald Devonish,M,28.0,183.0,76.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
28317,Julie Claire Dibens (Ricketts-),F,29.0,178.0,62.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Triathlon,Triathlon Women's Olympic Distance,
28505,Gary John Dighton,M,24.0,191.0,73.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Cycling,Cycling Men's 100 kilometres Team Time Trial,
28548,Michelle Margret Dillon,F,27.0,170.0,58.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Triathlon,Triathlon Women's Olympic Distance,
28548,Michelle Margret Dillon,F,31.0,170.0,58.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Triathlon,Triathlon Women's Olympic Distance,
28549,Terence Grant Dillon,M,24.0,198.0,94.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Eights,
28549,Terence Grant Dillon,M,28.0,198.0,94.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Fours,
28828,"Michael ""Mike"" Dixon",M,25.0,168.0,64.0,Great Britain,GBR,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 10 kilometres Sprint,
28828,"Michael ""Mike"" Dixon",M,25.0,168.0,64.0,Great Britain,GBR,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 20 kilometres,
28828,"Michael ""Mike"" Dixon",M,25.0,168.0,64.0,Great Britain,GBR,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,
28828,"Michael ""Mike"" Dixon",M,29.0,168.0,64.0,Great Britain,GBR,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Men's 10 kilometres Sprint,
28828,"Michael ""Mike"" Dixon",M,29.0,168.0,64.0,Great Britain,GBR,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Men's 20 kilometres,
28828,"Michael ""Mike"" Dixon",M,29.0,168.0,64.0,Great Britain,GBR,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,
28828,"Michael ""Mike"" Dixon",M,39.0,168.0,64.0,Great Britain,GBR,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 10 kilometres Sprint,
28828,"Michael ""Mike"" Dixon",M,39.0,168.0,64.0,Great Britain,GBR,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 20 kilometres,
28828,"Michael ""Mike"" Dixon",M,39.0,168.0,64.0,Great Britain,GBR,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,
28836,"Victoria Jane ""Vicky"" Dixon",F,29.0,170.0,73.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,
28836,"Victoria Jane ""Vicky"" Dixon",F,32.0,170.0,73.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Bronze
29050,Richard David Allan Dodds,M,29.0,181.0,72.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
29310,"Timothy Philip ""Tim"" Don",M,22.0,178.0,66.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Triathlon,Triathlon Men's Olympic Distance,
29310,"Timothy Philip ""Tim"" Don",M,26.0,178.0,66.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Triathlon,Triathlon Men's Olympic Distance,
29311,Helen Don-Duncan,F,19.0,165.0,56.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Backstroke,
29325,Laura Donaldson,F,30.0,169.0,64.0,Great Britain,GBR,2002 Winter,2002,Winter,Salt Lake City,Freestyle Skiing,Freestyle Skiing Women's Moguls,
29355,Cheryl Nicola Done,F,31.0,175.0,68.0,Great Britain-1,GBR,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Women's Two,
29403,Linda Donnelly,F,18.0,172.0,60.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
29425,Nigel John Patrick Donohue,M,22.0,160.0,60.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Extra-Lightweight,
29680,Desmond Douglas,M,33.0,175.0,66.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Table Tennis,Table Tennis Men's Singles,
29680,Desmond Douglas,M,33.0,175.0,66.0,Great Britain-2,GBR,1988 Summer,1988,Summer,Seoul,Table Tennis,Table Tennis Men's Doubles,
29701,"Matthew ""Matt"" Douglas",M,23.0,193.0,90.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,
29701,"Matthew ""Matt"" Douglas",M,27.0,193.0,90.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 400 metres Hurdles,
29705,Nathan James Douglas,M,21.0,183.0,76.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Triple Jump,
29709,Rowley Douglas,M,23.0,165.0,58.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Gold
29710,Sandra Marie Douglas,F,25.0,162.0,55.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 400 metres,
29710,Sandra Marie Douglas,F,25.0,162.0,55.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
29711,"Stephanie Lana ""Stephi"" Douglas",F,23.0,166.0,60.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 100 metres,
29819,Martin Doyle,M,29.0,173.0,82.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Middleweight, Freestyle",
29928,"Christopher James ""Chris"" Draper",M,26.0,176.0,69.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Sailing,Sailing Mixed Skiff,Bronze
29991,Hilary Sarah Dresser (-Wells),F,24.0,168.0,67.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",
30389,Sinead Marie Dudgeon,F,24.0,172.0,56.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres Hurdles,
30621,"Ronald ""Boris"" Duncan",M,25.0,177.0,82.0,Great Britain,GBR,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Downhill,
30621,"Ronald ""Boris"" Duncan",M,25.0,177.0,82.0,Great Britain,GBR,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Combined,
30621,"Ronald ""Boris"" Duncan",M,29.0,177.0,82.0,Great Britain,GBR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Downhill,
30621,"Ronald ""Boris"" Duncan",M,29.0,177.0,82.0,Great Britain,GBR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Super G,
30621,"Ronald ""Boris"" Duncan",M,29.0,177.0,82.0,Great Britain,GBR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Combined,
30670,Graham Barry Dunlop,M,28.0,175.0,69.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,
30688,Paula Dunn (-Thomas),F,23.0,157.0,46.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 100 metres,
30688,Paula Dunn (-Thomas),F,23.0,157.0,46.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 200 metres,
30688,Paula Dunn (-Thomas),F,23.0,157.0,46.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,
30690,"Richard ""Rick"" Dunn",M,28.0,194.0,95.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxless Pairs,
30697,"Victoria Anne ""Vicki"" Dunn",F,23.0,160.0,48.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Extra-Lightweight,
31184,Heidi Earp,F,19.0,170.0,57.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Breaststroke,
31184,Heidi Earp,F,19.0,170.0,57.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
31188,"Michael John ""Mike"" East",M,26.0,188.0,68.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Men's 1,500 metres",
31189,Sally Rose Eastall,F,29.0,161.0,48.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's Marathon,
31331,Neil J. Eckersley,M,24.0,168.0,60.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Extra-Lightweight,
31400,Ross Samuel Edgar,M,21.0,168.0,72.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Sprint,
31400,Ross Samuel Edgar,M,21.0,168.0,72.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Keirin,
31408,Barrie James Edgington,M,25.0,184.0,68.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Men's Windsurfer,
31428,Ian Edmond,M,26.0,191.0,90.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Breaststroke,
31475,Carl Edwards,M,36.0,183.0,79.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Individual",
31475,Carl Edwards,M,36.0,183.0,79.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Team",
31480,"Michael Thomas ""Eddie"" Edwards",M,24.0,173.0,74.0,Great Britain,GBR,1988 Winter,1988,Winter,Calgary,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
31480,"Michael Thomas ""Eddie"" Edwards",M,24.0,173.0,74.0,Great Britain,GBR,1988 Winter,1988,Winter,Calgary,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
31487,Jonathan David Edwards,M,22.0,182.0,73.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Triple Jump,
31487,Jonathan David Edwards,M,26.0,182.0,73.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Triple Jump,
31487,Jonathan David Edwards,M,34.0,182.0,73.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Triple Jump,Gold
31494,Mark Anthony Edwards,M,28.0,178.0,76.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Middleweight,
31497,"Michael ""Mike"" Edwards",M,23.0,189.0,81.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Pole Vault,
31499,Paul Michael Edwards,M,29.0,186.0,133.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Shot Put,
31499,Paul Michael Edwards,M,33.0,186.0,133.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Shot Put,
31500,Pauline Mary Edwards,F,39.0,162.0,56.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Individual,
31500,Pauline Mary Edwards,F,39.0,162.0,56.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Team,
31505,Stephen Edwards,M,22.0,170.0,69.0,Great Britain,GBR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Slalom,
31512,Diane Dolores Edwards-Modahl,F,22.0,170.0,56.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 800 metres,
31512,Diane Dolores Edwards-Modahl,F,26.0,170.0,56.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 800 metres,
31512,Diane Dolores Edwards-Modahl,F,34.0,170.0,56.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 800 metres,
32245,"Jonathan Paul ""Jon"" Eley",M,21.0,186.0,75.0,Great Britain,GBR,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,
32245,"Jonathan Paul ""Jon"" Eley",M,21.0,186.0,75.0,Great Britain,GBR,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",
32245,"Jonathan Paul ""Jon"" Eley",M,21.0,186.0,75.0,Great Britain,GBR,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",
32270,"Matthew John ""Matt"" Elias",M,25.0,183.0,70.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 400 metres Relay,
32347,Mark Conrad Elliott,M,22.0,173.0,63.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Welterweight,
32352,Peter Elliott,M,25.0,181.0,67.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 800 metres,
32352,Peter Elliott,M,25.0,181.0,67.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 1,500 metres",Silver
32355,Diana Clare Elliott-Davies,F,27.0,175.0,65.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's High Jump,
32377,Sally Ellis (-McDiarmid),F,34.0,163.0,50.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's Marathon,
32383,Adrian Charles Ellison,M,33.0,160.0,50.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,
32518,Gail Elizabeth Emms,F,27.0,162.0,61.0,Great Britain-1,GBR,2004 Summer,2004,Summer,Athina,Badminton,Badminton Mixed Doubles,Silver
32518,Gail Elizabeth Emms,F,27.0,162.0,61.0,Great Britain-2,GBR,2004 Summer,2004,Summer,Athina,Badminton,Badminton Women's Doubles,
32677,Graeme English,M,23.0,183.0,90.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",
32680,"Nicholas ""Nick"" English",M,25.0,178.0,71.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,
32781,Mark A. Epton,M,22.0,163.0,48.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Flyweight,
33454,Kathryn Evans,F,19.0,176.0,67.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Individual Medley,
33454,Kathryn Evans,F,23.0,176.0,67.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
33454,Kathryn Evans,F,23.0,176.0,67.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
33465,Paul William Evans,M,31.0,183.0,64.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Men's 10,000 metres",
33577,Lisa Jane Eyre,F,31.0,175.0,70.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,
33578,Annabel Juliet Eyres,F,27.0,183.0,70.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Double Sculls,
33797,Nicola Kim Fairbrother,F,22.0,160.0,56.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Lightweight,Silver
33925,Craig Patrick Fallon,M,21.0,167.0,63.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Extra-Lightweight,
34046,"Joanna Lindsay ""Jo"" Fargus",F,18.0,175.0,62.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Backstroke,
34139,George Farrell,M,27.0,178.0,97.0,Great Britain-2,GBR,1992 Winter,1992,Winter,Albertville,Bobsleigh,Bobsleigh Men's Two,
34139,George Farrell,M,27.0,178.0,97.0,Great Britain-1,GBR,1992 Winter,1992,Winter,Albertville,Bobsleigh,Bobsleigh Men's Four,
34150,Stephen Michael Farrell,M,27.0,183.0,73.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Cycling,Cycling Men's 100 kilometres Team Time Trial,
34255,Richard Bruce Faulds,M,23.0,183.0,83.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Men's Double Trap,Gold
34255,Richard Bruce Faulds,M,27.0,183.0,83.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Double Trap,
34258,Adam Paul Faulkner,M,18.0,186.0,76.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Swimming,"Swimming Men's 1,500 metres Freestyle",
34258,Adam Paul Faulkner,M,22.0,186.0,76.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 400 metres Freestyle,
34259,David Andrew Vincent Faulkner,M,26.0,182.0,73.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
34264,Stewart St. Ledger Faulkner,M,19.0,193.0,86.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Long Jump,
34285,Emile Faurie,M,28.0,183.0,68.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Dressage, Individual",
34285,Emile Faurie,M,28.0,183.0,68.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Dressage, Team",
34285,Emile Faurie,M,36.0,183.0,68.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Individual",
34285,Emile Faurie,M,36.0,183.0,68.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Team",
34629,"Joanne Ella ""Jo"" Fenn (Mersh-)",F,29.0,172.0,57.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 800 metres,
34632,Cherrelle Fennell,F,17.0,157.0,52.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,
34632,Cherrelle Fennell,F,17.0,157.0,52.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Team All-Around,
34632,Cherrelle Fennell,F,17.0,157.0,52.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Floor Exercise,
34632,Cherrelle Fennell,F,17.0,157.0,52.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Horse Vault,
34632,Cherrelle Fennell,F,17.0,157.0,52.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Uneven Bars,
34687,Amanda Ferguson,F,25.0,162.0,63.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Women's Foil, Team",
35138,"Michael Wenham ""Mike"" Fibbens",M,20.0,196.0,86.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 50 metres Freestyle,
35138,"Michael Wenham ""Mike"" Fibbens",M,20.0,196.0,86.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
35138,"Michael Wenham ""Mike"" Fibbens",M,24.0,196.0,86.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 50 metres Freestyle,
35138,"Michael Wenham ""Mike"" Fibbens",M,24.0,196.0,86.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Freestyle,
